date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2002-08-29,43.446740460704355,43.496816620739295,43.24142323782515,43.34658432006836,43.34658432006836,135700,0.0,0.0
2002-08-30,43.441739831343774,43.63203080332774,43.29150750254755,43.60699462890625,43.60699462890625,78100,0.0,0.0
2002-09-03,43.794568289412446,44.277374267578125,43.754333498648435,44.277374267578125,44.277374267578125,102100,0.373,0.0
2002-09-04,44.272349034258255,44.408140509401875,44.17679235449062,44.26731872558594,44.26731872558594,66300,0.0,0.0
2002-09-05,44.54390961121397,44.584144389846806,43.945429749299485,44.508705139160156,44.508705139160156,648400,0.0,0.0
2002-09-06,44.24216779510131,44.35281154622569,43.85491466616598,43.98567581176758,43.98567581176758,140000,0.0,0.0
2002-09-09,44.00579558342546,44.17176121907744,43.88509504704259,43.9202995300293,43.9202995300293,83800,0.0,0.0
2002-09-10,43.83984941083068,44.25727692085114,43.75435331947783,44.13154602050781,44.13154602050781,336000,0.0,0.0
2002-09-11,43.75435539308338,43.90523401544684,43.62862448678141,43.900203704833984,43.900203704833984,177700,0.0,0.0
2002-09-12,43.995721881605135,44.32764918823553,43.99069157539879,44.24215316772461,44.24215316772461,43400,0.0,0.0
2002-09-13,44.42325251421948,44.73003628627583,44.34781318982795,44.649566650390625,44.649566650390625,155100,0.0,0.0
2002-09-16,44.860740250303756,44.870800861306776,44.709865618248244,44.724952697753906,44.724952697753906,73000,0.0,0.0
2002-09-17,44.57910732102189,44.92109521352518,44.43828945416743,44.81045150756836,44.81045150756836,75400,0.0,0.0
2002-09-18,44.84065878123507,45.041825101223175,44.770245964837315,44.82054138183594,44.82054138183594,196600,0.0,0.0
2002-09-19,45.11222331974633,45.14742780104688,44.89093965314313,45.122283935546875,45.122283935546875,109900,0.0,0.0
2002-09-20,44.98649195116653,45.021696432052266,44.79035215237446,44.91105651855469,44.91105651855469,113500,0.0,0.0
2002-09-23,45.26311250342624,45.38381306240827,45.14743841652568,45.31340408325195,45.31340408325195,163200,0.0,0.0
2002-09-24,45.41397399931576,45.7358445935439,45.368708908596105,45.60508346557617,45.60508346557617,251900,0.0,0.0
2002-09-25,45.31341755132213,45.444178767335146,44.89096355082232,45.05189895629883,45.05189895629883,127200,0.0,0.0
2002-09-26,44.78533463891913,45.02673574556024,44.5640470936636,44.94626998901367,44.94626998901367,429000,0.0,0.0
2002-09-27,45.02670364528033,45.28319549560547,45.00155979297311,45.28319549560547,45.28319549560547,298200,0.0,0.0
2002-09-30,45.59506329594269,45.71576390643733,45.303366636661025,45.46430206298828,45.46430206298828,297800,0.0,0.0
2002-10-01,45.0114367221928,45.08211385778588,44.82969441592059,44.90037155151367,44.90037155151367,257500,0.343,0.0
2002-10-02,45.05180598699036,45.172970052125656,44.84986973004528,45.15782165527344,45.15782165527344,91000,0.0,0.0
2002-10-03,45.08212965684112,45.188145397384005,44.82971012651528,45.046791076660156,45.046791076660156,29900,0.0,0.0
2002-10-04,44.627769259842054,45.29415659905982,44.627769259842054,45.188140869140625,45.188140869140625,131000,0.0,0.0
2002-10-07,45.38499228149405,45.41528136589303,45.16286205826694,45.263832092285156,45.263832092285156,433800,0.0,0.0
2002-10-08,45.18304825819456,45.69798186207015,45.11237117240011,45.278968811035156,45.278968811035156,530900,0.0,0.0
2002-10-09,45.586907405257975,45.6272915485669,45.41021089038525,45.51118087768555,45.51118087768555,402900,0.0,0.0
2002-10-10,45.521331827755816,45.521331827755816,45.0720254246795,45.152801513671875,45.152801513671875,97100,0.0,0.0
2002-10-11,44.98111437993074,45.04169639297623,44.45608182170734,44.61763000488281,44.61763000488281,421800,0.0,0.0
2002-10-14,44.67821924139353,44.70346271381357,44.461138474065734,44.55200958251953,44.55200958251953,18300,0.0,0.0
2002-10-15,43.92096510774128,44.07241825220647,43.49185300057455,43.49690246582031,43.49690246582031,297100,0.0,0.0
2002-10-16,43.71902990533189,43.71902990533189,43.360594896628115,43.517093658447266,43.517093658447266,125200,0.0,0.0
2002-10-17,42.981976747956786,43.194008127581,42.94663818468609,42.98702621459961,42.98702621459961,233400,0.0,0.0
2002-10-18,42.92139825758453,43.10819002269268,42.54781857898307,43.09809494018555,43.09809494018555,459100,0.0,0.0
2002-10-21,43.16371812771736,43.21420123824561,42.65887931920605,42.679073333740234,42.679073333740234,134900,0.0,0.0
2002-10-22,42.835573778271254,42.835573778271254,42.517526703266014,42.55791473388672,42.55791473388672,205000,0.0,0.0
2002-10-23,42.785113466546015,43.01228951952704,42.497355335348956,42.573081970214844,42.573081970214844,127800,0.0,0.0
2002-10-24,42.48723867255415,43.03751116001863,42.446850640919685,42.94664001464844,42.94664001464844,339600,0.0,0.0
2002-10-25,43.08796672781243,43.19398235436657,42.98700056488817,43.103111267089844,43.103111267089844,146100,0.0,0.0
2002-10-28,43.19401374654531,43.234401781712776,43.012271439906726,43.042564392089844,43.042564392089844,97800,0.0,0.0
2002-10-29,43.32527665461726,43.86545415360892,43.30003316756662,43.60293960571289,43.60293960571289,125000,0.0,0.0
2002-10-30,43.602909317970095,43.75940804445288,43.451456204100324,43.58776092529297,43.58776092529297,31900,0.0,0.0
2002-10-31,43.44138502260715,43.850303262727124,43.42623662159751,43.78467559814453,43.78467559814453,512700,0.0,0.0
2002-11-01,43.76390354084028,44.08338370369778,43.231432733774874,43.601627349853516,43.601627349853516,125100,0.389,0.0
2002-11-04,43.348038661771334,43.484957525395146,43.231400921748524,43.40888977050781,43.40888977050781,342500,0.0,0.0
2002-11-05,43.40889110827821,43.40889110827821,43.150262281277584,43.24154281616211,43.24154281616211,73800,0.0,0.0
2002-11-06,43.12997357165475,43.67765281567308,43.0589780424493,43.41395568847656,43.41395568847656,118500,0.0,0.0
2002-11-07,44.144180551541545,44.489017486572266,44.04275564772988,44.489017486572266,44.489017486572266,147900,0.0,0.0
2002-11-08,44.828836088607275,44.95561446902247,44.60063268247844,44.84912109375,44.84912109375,294700,0.0,0.0
2002-11-11,44.9048617989032,45.092491149902344,44.82879406816264,45.092491149902344,45.092491149902344,70000,0.0,0.0
2002-11-12,45.20915176874727,45.20915176874727,44.81360401115768,44.83388900756836,44.83388900756836,494300,0.0,0.0
2002-11-13,44.85419951486118,44.97590957304629,44.60571491676407,44.930267333984375,44.930267333984375,104700,0.0,0.0
2002-11-14,44.448492504263605,44.448492504263605,43.997161865234375,43.997161865234375,43.997161865234375,118000,0.0,0.0
2002-11-15,43.88559759336074,44.2355071052817,43.74360644909383,44.174652099609375,44.174652099609375,110700,0.0,0.0
2002-11-18,44.12901272462082,44.43835225271393,44.09858715430634,44.37242889404297,44.37242889404297,32200,0.0,0.0
2002-11-19,44.600625655626146,44.742620669253846,44.37749837214823,44.53470230102539,44.53470230102539,51800,0.0,0.0
2002-11-20,44.72741052684178,44.73755496377613,44.0225230496988,44.09859085083008,44.09859085083008,307400,0.0,0.0
2002-11-21,43.865297626551424,43.865297626551424,43.54074544495906,43.6725959777832,43.6725959777832,323200,0.0,0.0
2002-11-22,43.77910529670001,43.80953086578967,43.5509019216218,43.632041931152344,43.632041931152344,184800,0.0,0.0
2002-11-25,43.61174686933187,43.80444854406566,43.510325749780975,43.5508918762207,43.5508918762207,288200,0.0,0.0
2002-11-26,43.71318349567558,44.12901642369496,43.68783014127788,44.09859085083008,44.09859085083008,377800,0.0,0.0
2002-11-27,43.73852499793558,43.779094993152576,43.08434833369033,43.10463333129883,43.10463333129883,325600,0.0,0.0
2002-11-29,43.18578623107111,43.42412631903963,43.17564179475058,43.38356018066406,43.38356018066406,31700,0.0,0.0
2002-12-02,42.97547055383027,43.50527767092171,42.86849083114427,43.42376708984375,43.42376708984375,284900,0.389,0.0
2002-12-03,43.65811324842531,43.65811324842531,43.36264704724444,43.48490905761719,43.48490905761719,113800,0.0,0.0
2002-12-04,43.7600028509581,43.8109450329709,43.58170327059365,43.70906066894531,43.70906066894531,129000,0.0,0.0
2002-12-05,43.444212570852365,43.95364283812154,43.43402567563056,43.821189880371094,43.821189880371094,206400,0.0,0.0
2002-12-06,44.32038774005766,44.36623455144269,43.688695945585145,43.897560119628906,43.897560119628906,440500,0.0,0.0
2002-12-09,43.91283652811109,44.24396659492631,43.897554259689464,44.14208221435547,44.14208221435547,400300,0.0,0.0
2002-12-10,44.1217139385952,44.28473131414045,44.06567635137894,44.25925827026367,44.25925827026367,151600,0.0,0.0
2002-12-11,44.39680746874168,44.65152236656964,44.30001456384196,44.55472946166992,44.55472946166992,163800,0.0,0.0
2002-12-12,44.35095205954192,44.62604458640011,44.35095205954192,44.51396942138672,44.51396942138672,135800,0.0,0.0
2002-12-13,44.391727170760014,44.401917946655765,44.08097457885742,44.08097457885742,44.08097457885742,425800,0.0,0.0
2002-12-16,44.269441173480885,44.269441173480885,43.72944305507743,43.749820709228516,43.749820709228516,115700,0.0,0.0
2002-12-17,43.963784134494844,43.98925328720361,43.64793632511321,43.749820709228516,43.749820709228516,290600,0.0,0.0
2002-12-18,44.05549607106987,44.16247587543838,43.93832549296641,44.091156005859375,44.091156005859375,191000,0.0,0.0
2002-12-19,44.21848913640062,44.56999290398598,44.14207392200754,44.48339080810547,44.48339080810547,134400,0.0,0.0
2002-12-20,44.43755806945985,44.60566693033945,44.39680275733853,44.51396942138672,44.51396942138672,41900,0.0,0.0
2002-12-23,44.503792261361546,44.524169921875,43.938324813697434,44.524169921875,44.524169921875,74200,0.0,0.0
2002-12-24,44.82981840669352,44.87057371985698,44.748307780366595,44.773780822753906,44.773780822753906,46600,0.0,0.0
2002-12-26,44.778909611866304,44.860416412353516,44.692307421772554,44.860416412353516,44.860416412353516,13500,0.0,0.0
2002-12-27,45.10999105277642,45.354515075683594,44.97244288908178,45.354515075683594,45.354515075683594,140200,0.0,0.0
2002-12-30,45.28832825652912,45.46153259277344,45.150779978553935,45.46153259277344,45.46153259277344,274900,0.0,0.0
2002-12-31,45.54139420843624,45.73595241825118,45.21884272723906,45.346839904785156,45.346839904785156,109400,0.446,0.0
2003-01-02,44.90138483330242,45.003784865473335,44.13852314789783,44.17436218261719,44.17436218261719,192100,0.0,0.0
2003-01-03,44.10781818648514,44.30749342579766,43.94398199253223,44.27677536010742,44.27677536010742,311200,0.0,0.0
2003-01-06,44.11805181989474,44.1794918512831,43.93373563189222,44.15901184082031,44.15901184082031,35600,0.0,0.0
2003-01-07,44.128330862037394,44.415043437134,44.11808889511773,44.31776428222656,44.31776428222656,69800,0.0,0.0
2003-01-08,44.48156851430281,44.61468664508343,44.43037043512967,44.53788757324219,44.53788757324219,160100,0.0,0.0
2003-01-09,44.1180353876319,44.1180353876319,43.52924800115565,43.68284606933594,43.68284606933594,237500,0.0,0.0
2003-01-10,43.9900253016092,43.9900253016092,43.58043708441983,43.79547119140625,43.79547119140625,145200,0.0,0.0
2003-01-13,43.795517018728916,43.96447423936818,43.7238389080633,43.86719512939453,43.86719512939453,53300,0.0,0.0
2003-01-14,44.031005261868444,44.17436139820027,44.01052525579793,44.02076721191406,44.02076721191406,98900,0.0,0.0
2003-01-15,44.17433120298477,44.38936526049671,44.13337121884181,44.23577117919922,44.23577117919922,129600,0.0,0.0
2003-01-16,44.22552505156648,44.338163044237824,43.83641695744929,44.297203063964844,44.297203063964844,57900,0.0,0.0
2003-01-17,44.59419789101594,44.66587596904092,44.50716078286593,44.517398834228516,44.517398834228516,97700,0.0,0.0
2003-01-21,44.48156602131696,44.773399353027344,44.440609903971676,44.773399353027344,44.773399353027344,107500,0.0,0.0
2003-01-22,44.89112656415319,45.003764595727986,44.80920657531332,44.99352264404297,44.99352264404297,107100,0.0,0.0
2003-01-23,44.70684224444878,44.90139649686809,44.696604191653165,44.773399353027344,44.773399353027344,110700,0.0,0.0
2003-01-24,44.92187181116146,45.28026612013611,44.92187181116146,45.03963088989258,45.03963088989258,285300,0.0,0.0
2003-01-27,45.00379823504299,45.07547632577559,44.79900201602286,44.87580108642578,44.87580108642578,150500,0.0,0.0
2003-01-28,44.87580108642578,44.942358197488055,44.59420579700273,44.87580108642578,44.87580108642578,454700,0.0,0.0
2003-01-29,44.96795736336892,44.993554448354985,44.53276785697759,44.630043029785156,44.630043029785156,221400,0.0,0.0
2003-01-30,44.64539531591211,45.00378960702761,44.59419724751339,44.96282958984375,44.96282958984375,108600,0.0,0.0
2003-01-31,45.003822946851365,45.16253824831586,44.819506639140606,45.08573913574219,45.08573913574219,182300,0.0,0.0
2003-02-03,45.043583306440205,45.166894674652006,44.85862017399561,45.1514778137207,45.1514778137207,55200,0.308,0.0
2003-02-04,45.403249388094565,45.41866233383884,45.26966399185369,45.35186767578125,45.35186767578125,56900,0.0,0.0
2003-02-05,45.331310118795614,45.57278608423636,44.92028002636202,44.96138381958008,44.96138381958008,223300,0.0,0.0
2003-02-06,45.13091941929455,45.3467123226503,45.10523249452133,45.3261604309082,45.3261604309082,120900,0.0,0.0
2003-02-07,45.094982049632726,45.48032143473907,45.02305234466954,45.4289436340332,45.4289436340332,247200,0.0,0.0
2003-02-10,45.27478184709316,45.41864116682758,45.05385391468031,45.11037063598633,45.11037063598633,76600,0.0,0.0
2003-02-11,45.00763132240906,45.16690757186165,44.92028868489023,45.10011291503906,45.10011291503906,259100,0.0,0.0
2003-02-12,45.11040494806051,45.279951321067195,45.04361027032639,45.2593994140625,45.2593994140625,121300,0.0,0.0
2003-02-13,45.35185183136607,45.81939859492683,45.30047405687673,45.50598907470703,45.50598907470703,440200,0.0,0.0
2003-02-14,45.36727828933766,45.40324313107609,45.01276490657764,45.11552047729492,45.11552047729492,829700,0.0,0.0
2003-02-18,44.98706446412884,45.202857388432875,44.87403100851076,45.172027587890625,45.172027587890625,213200,0.0,0.0
2003-02-19,45.413510184541884,45.572782470791374,45.3415805120503,45.48030090332031,45.48030090332031,62100,0.0,0.0
2003-02-20,45.387833920695584,45.675556622991394,45.387833920695584,45.63445281982422,45.63445281982422,486700,0.0,0.0
2003-02-21,45.500814601786686,45.58302211269395,45.32099057151438,45.36723327636719,45.36723327636719,250400,0.0,0.0
2003-02-24,45.665272522974625,45.6755504323106,45.53169106059803,45.58306884765625,45.58306884765625,168200,0.0,0.0
2003-02-25,45.932406323669724,46.06085264788588,45.72689142094974,45.79368209838867,45.79368209838867,358500,0.0,0.0
2003-02-26,45.922118832865046,46.112220764160156,45.80395043439045,46.112220764160156,46.112220764160156,334000,0.0,0.0
2003-02-27,45.963252724604544,46.23555842643618,45.88618411166461,46.1893196105957,46.1893196105957,695700,0.0,0.0
2003-02-28,46.0762715679267,46.51812729424581,46.02489381553706,46.48216247558594,46.48216247558594,213100,0.0,0.0
2003-03-03,46.41511829154991,46.64719230914433,46.36870506189436,46.53889083862305,46.53889083862305,204100,0.34,0.0
2003-03-04,46.48214063608584,46.647171938333656,46.42541075706409,46.56981658935547,46.56981658935547,83100,0.0,0.0
2003-03-05,46.73488027541634,46.74003467914876,46.43575960324349,46.72456359863281,46.72456359863281,126000,0.0,0.0
2003-03-06,46.698774596037076,46.765817249056084,46.44606719344307,46.5440559387207,46.5440559387207,166000,0.0,0.0
2003-03-07,46.78649342644038,46.822593957940356,46.44095920570303,46.703975677490234,46.703975677490234,263800,0.0,0.0
2003-03-10,46.83286356183158,46.94632339477539,46.76582090357351,46.94632339477539,46.94632339477539,147200,0.0,0.0
2003-03-11,46.92570727458419,47.013383310579066,46.791621920070284,46.86382293701172,46.86382293701172,82800,0.0,0.0
2003-03-12,46.88960219163057,47.11652189968587,46.86897276956555,47.03400421142578,47.03400421142578,454800,0.0,0.0
2003-03-13,46.492514961013235,46.61628760752521,46.167606353759766,46.167606353759766,46.167606353759766,830200,0.0,0.0
2003-03-14,46.36358144433063,46.47704133688675,46.219179375499664,46.39452362060547,46.39452362060547,590900,0.0,0.0
2003-03-17,46.68331879972709,46.68331879972709,45.827219298231526,45.83753204345703,45.83753204345703,724400,0.0,0.0
2003-03-18,45.87878081786884,46.00255340669479,45.388844866715544,45.40431594848633,45.40431594848633,415200,0.0,0.0
2003-03-19,45.40430528755633,45.41977636569451,45.038142011204116,45.06908416748047,45.06908416748047,398400,0.0,0.0
2003-03-20,45.29085336156145,45.357896023397245,44.74418752056041,44.996891021728516,44.996891021728516,206700,0.0,0.0
2003-03-21,44.826705999875614,44.89375260345535,44.378028869628906,44.378028869628906,44.378028869628906,843400,0.0,0.0
2003-03-24,44.91954873491489,45.17741067246855,44.79061776613806,45.07942581176758,45.07942581176758,373800,0.0,0.0
2003-03-25,45.20317629420659,45.29084836570403,44.816383577373095,45.027828216552734,45.027828216552734,606400,0.0,0.0
2003-03-26,44.996863480749795,45.203153613151684,44.996863480749795,45.120635986328125,45.120635986328125,309500,0.0,0.0
2003-03-27,45.25474684702537,45.316635096797654,45.038143874810736,45.15160369873047,45.15160369873047,191600,0.0,0.0
2003-03-28,45.34240226192331,45.42491989797698,45.23925915151368,45.254730224609375,45.254730224609375,253400,0.0,0.0
2003-03-31,45.53840591134195,45.86331043747613,45.53840591134195,45.84783935546875,45.84783935546875,643800,0.0,0.0
2003-04-01,45.78467148903433,45.98666236717646,45.525708419471314,45.71733856201172,45.71733856201172,289800,0.378,0.0
2003-04-02,45.396208828294064,45.422102754073315,45.20457481051346,45.24082946777344,45.24082946777344,312200,0.0,0.0
2003-04-03,45.18904505065551,45.359961584871314,45.13207287258357,45.214942932128906,45.214942932128906,245600,0.0,0.0
2003-04-04,45.09063707787912,45.214942165088374,44.997410238203116,45.0854606628418,45.0854606628418,184900,0.0,0.0
2003-04-07,44.655565451210585,44.987037664485364,44.50018612247408,44.98185729980469,44.98185729980469,485400,0.0,0.0
2003-04-08,45.08543563778158,45.36511205011094,45.05435740749858,45.344398498535156,45.344398498535156,194700,0.0,0.0
2003-04-09,45.26674778527899,45.50499334791914,45.14762302822738,45.479095458984375,45.479095458984375,102400,0.0,0.0
2003-04-10,45.44803137400766,45.49982321206132,45.240860070329084,45.26675796508789,45.26675796508789,53300,0.0,0.0
2003-04-11,44.966332804063946,45.22529579048483,44.84720809166724,45.19422149658203,45.19422149658203,450000,0.0,0.0
2003-04-14,45.11133170604654,45.11651206991757,44.90934098113495,45.06989669799805,45.06989669799805,207100,0.0,0.0
2003-04-15,45.230476945755285,45.334060561546224,45.08027793683527,45.3133430480957,45.3133430480957,128500,0.0,0.0
2003-04-16,45.33406546168535,45.52569951822004,45.30299116388159,45.49980163574219,45.49980163574219,97700,0.0,0.0
2003-04-17,45.70176613332238,45.78463614831815,45.4738814950036,45.57228469848633,45.57228469848633,106200,0.0,0.0
2003-04-21,45.30815229352895,45.48942553952185,45.19420798134472,45.4738883972168,45.4738883972168,148000,0.0,0.0
2003-04-22,45.655150038203125,45.71212217981358,45.38065005669422,45.44797897338867,45.44797897338867,299900,0.0,0.0
2003-04-23,45.463516715593556,45.582641363668394,45.370289932761786,45.54120635986328,45.54120635986328,42700,0.0,0.0
2003-04-24,45.78465371992125,46.09022812670942,45.78465371992125,45.95038986206055,45.95038986206055,199000,0.0,0.0
2003-04-25,45.965893422538564,46.14716657813858,45.92963879141856,46.05393981933594,46.05393981933594,529700,0.0,0.0
2003-04-28,46.14202781918021,46.14202781918021,45.98147201538086,45.98147201538086,45.98147201538086,80500,0.0,0.0
2003-04-29,45.85195959583402,45.976260652022674,45.74319567773653,45.903751373291016,45.903751373291016,177500,0.0,0.0
2003-04-30,45.98665065682884,46.36473442929388,45.95557636086236,46.3284797668457,46.3284797668457,293400,0.0,0.0
2003-05-01,46.44458683293075,46.6528593243835,46.236318313945375,46.35086441040039,46.35086441040039,231200,0.473,0.0
2003-05-02,46.37169452242419,46.37690242741595,45.96035742236232,45.986392974853516,45.986392974853516,231500,0.0,0.0
2003-05-05,45.98118942732475,46.27277254748155,45.92391438439045,46.231117248535156,46.231117248535156,77700,0.0,0.0
2003-05-06,46.25718971515896,46.548773093029936,46.0905723445776,46.46025848388672,46.46025848388672,260600,0.0,0.0
2003-05-07,46.86111974363475,47.032944802753335,46.76739734524883,47.00170135498047,47.00170135498047,306900,0.0,0.0
2003-05-08,47.173554656046505,47.32976007102916,47.00693740055041,47.11627960205078,47.11627960205078,437400,0.0,0.0
2003-05-09,47.0173535549,47.18397081160581,46.96528243454857,47.163143157958984,47.163143157958984,110000,0.0,0.0
2003-05-12,47.45471488481926,47.480750440891555,47.24123842040533,47.459922790527344,47.459922790527344,364700,0.0,0.0
2003-05-13,47.329748489117655,47.57446839222045,47.29330109753646,47.56405258178711,47.56405258178711,227800,0.0,0.0
2003-05-14,47.81399420686907,48.412776360847744,47.70465200052897,48.29301834106445,48.29301834106445,1426500,0.0,0.0
2003-05-15,48.21489249853578,48.71995195156288,48.21489249853578,48.443992614746094,48.443992614746094,810300,0.0,0.0
2003-05-16,48.673084239776294,48.818873752852305,48.397120978635215,48.79804611206055,48.79804611206055,703900,0.0,0.0
2003-05-19,49.00111712921693,49.0688039913984,48.490849793453606,48.63143539428711,48.63143539428711,817800,0.0,0.0
2003-05-20,48.501262393539726,49.34996795654297,48.4856426550284,49.34996795654297,49.34996795654297,606600,0.0,0.0
2003-05-21,49.0740208681699,49.80818054072748,49.006333993612465,49.34477233886719,49.34477233886719,1799600,0.0,0.0
2003-05-22,49.51659511348267,49.82900186414993,49.4124608540827,49.782142639160156,49.782142639160156,576200,0.0,0.0
2003-05-23,49.86544157645799,50.094541678833636,49.797754715513705,49.90709686279297,49.90709686279297,690600,0.0,0.0
2003-05-27,49.7873473962891,49.834206618316415,49.00632858276367,49.00632858276367,49.00632858276367,846400,0.0,0.0
2003-05-28,48.89176086562287,49.01672271837051,48.58455817755556,48.92300033569336,48.92300033569336,730500,0.0,0.0
2003-05-29,49.10004419542867,49.360383763861556,48.98028624606426,49.34996795654297,49.34996795654297,508300,0.0,0.0
2003-05-30,49.17813056987196,49.329127958437276,48.92820687135843,49.25623321533203,49.25623321533203,722200,0.0,0.0
2003-06-02,49.087894806717074,49.087894806717074,48.674819785699164,48.894432067871094,48.894432067871094,478600,0.398,0.0
2003-06-03,49.02514340810884,49.45390409195516,48.99899785854168,49.286582946777344,49.286582946777344,389400,0.0,0.0
2003-06-04,49.39112925029012,49.52184894574057,49.1767510241606,49.432960510253906,49.432960510253906,394100,0.0,0.0
2003-06-05,49.778093909024555,49.87221231639766,49.04606628417969,49.04606628417969,49.04606628417969,820900,0.0,0.0
2003-06-06,48.99375933194488,49.2290572689041,48.82643821620169,49.22382736206055,49.22382736206055,276800,0.0,0.0
2003-06-09,49.516640358822535,49.610758739636616,49.29180222628056,49.55324172973633,49.55324172973633,282200,0.0,0.0
2003-06-10,49.71533197647714,50.15977829017743,49.71010206993954,50.14409255981445,50.14409255981445,534800,0.0,0.0
2003-06-11,50.327117513467336,50.510124415666056,50.03953238911844,50.081363677978516,50.081363677978516,633600,0.0,0.0
2003-06-12,50.25388732063688,50.57807364846282,50.201600232729234,50.47349548339844,50.47349548339844,315400,0.0,0.0
2003-06-13,50.682672860194344,50.86567975289627,50.59378436791785,50.813392639160156,50.813392639160156,478400,0.0,0.0
2003-06-16,50.98071303213262,51.064375604256604,50.33234405517578,50.33234405517578,50.33234405517578,789300,0.0,0.0
2003-06-17,50.180663418162524,50.21203485981522,49.88262275471968,49.93490982055664,49.93490982055664,691600,0.0,0.0
2003-06-18,49.704880229910266,49.704880229910266,49.255203936695274,49.297035217285156,49.297035217285156,657600,0.0,0.0
2003-06-19,49.12970863865984,49.40160794310636,48.88918478580333,49.202911376953125,49.202911376953125,817700,0.0,0.0
2003-06-20,49.09828424511477,49.17671680565923,48.64337858535349,49.01985168457031,49.01985168457031,561700,0.0,0.0
2003-06-23,49.05650025381362,49.375456715057226,48.90486488787406,49.31270980834961,49.31270980834961,819900,0.0,0.0
2003-06-24,49.229074257665275,49.76763916015625,49.15587149359377,49.76763916015625,49.76763916015625,292900,0.0,0.0
2003-06-25,49.893157750270824,49.929759153366135,48.86308456269079,48.97289276123047,48.97289276123047,1002800,0.0,0.0
2003-06-26,48.75847998105532,48.75847998105532,48.167627986852345,48.31403350830078,48.31403350830078,1423800,0.0,0.0
2003-06-27,48.39245938564193,48.39245938564193,47.86958031713905,48.141475677490234,48.141475677490234,735900,0.0,0.0
2003-06-30,48.06301279033698,48.37673923627165,47.93752300981275,48.36628341674805,48.36628341674805,541900,0.0,0.0
2003-07-01,48.367875744158106,48.54633369697696,48.031951593943525,48.12643051147461,48.12643051147461,449000,0.353,0.0
2003-07-02,47.86925746543828,48.325906444225076,47.82201998721909,48.24717330932617,48.24717330932617,338800,0.0,0.0
2003-07-03,48.13170628870668,48.1369562330832,47.55433654785156,47.55433654785156,47.55433654785156,559100,0.0,0.0
2003-07-07,47.3863368997368,47.54904900594241,47.2498664855957,47.2498664855957,47.2498664855957,465400,0.0,0.0
2003-07-08,47.46508980556857,47.491335513123886,47.04518251187988,47.29187774658203,47.29187774658203,389600,0.0,0.0
2003-07-09,47.517582610326926,47.60156568041149,47.297133058154735,47.44409942626953,47.44409942626953,270400,0.0,0.0
2003-07-10,47.60153762965489,47.63302926011254,47.30235512671476,47.42832565307617,47.42832565307617,718000,0.0,0.0
2003-07-11,47.39685020980343,47.6540412902832,47.34960874345201,47.6540412902832,47.6540412902832,389500,0.0,0.0
